ip,seq,latency_ms,recv,lost
10.45.0.3,154,0.56,155,0
10.45.0.2,159,0.60,160,0
10.45.0.4,151,0.74,152,0
10.45.0.5,158,0.55,159,0
10.45.0.2,160,0.31,161,0
10.45.0.6,150,0.71,151,0
10.45.0.5,159,0.77,160,0
10.45.0.2,161,0.53,162,0
10.45.0.5,160,0.74,161,0
10.45.0.3,155,0.63,156,0
10.45.0.2,162,0.74,163,0
10.45.0.5,161,0.91,162,0
10.45.0.4,152,0.84,153,0
10.45.0.6,151,0.96,152,0
10.45.0.6,152,0.92,153,0
10.45.0.6,153,0.98,154,0
10.45.0.4,153,0.99,154,0
10.45.0.2,163,0.60,164,0
10.45.0.4,154,5.56,155,0
10.45.0.2,164,0.53,165,0
10.45.0.2,165,0.71,166,0
10.45.0.3,156,0.41,157,0
10.45.0.4,155,0.89,156,0
10.45.0.5,162,1.01,163,0
10.45.0.3,157,0.78,158,0
10.45.0.4,156,0.55,157,0
10.45.0.6,154,0.68,155,0
10.45.0.5,163,0.94,164,0
10.45.0.6,155,1.05,156,0
10.45.0.2,166,1.08,167,0
10.45.0.5,164,0.86,165,0
10.45.0.2,167,0.67,168,0
10.45.0.3,158,1.46,159,0
10.45.0.4,157,1.38,158,0
10.45.0.3,159,1.48,160,0
10.45.0.3,160,0.60,161,0
10.45.0.3,161,0.71,162,0
10.45.0.6,156,0.97,157,0
10.45.0.2,168,0.61,169,0
10.45.0.3,162,1.24,163,0
10.45.0.6,157,0.64,158,0
10.45.0.5,165,0.92,166,0
10.45.0.4,158,1.18,159,0
10.45.0.3,163,0.68,164,0
10.45.0.5,166,0.66,167,0
10.45.0.6,158,0.56,159,0
10.45.0.5,167,0.59,168,0
10.45.0.4,159,0.76,160,0
10.45.0.4,160,0.80,161,0
10.45.0.6,159,0.78,160,0
10.45.0.4,161,0.94,162,0
10.45.0.4,162,1.04,163,0
10.45.0.2,169,0.69,170,0
10.45.0.3,164,0.50,165,0
10.45.0.3,165,0.94,166,0
10.45.0.2,170,0.75,171,0
10.45.0.3,166,0.61,167,0
10.45.0.5,168,0.67,169,0
10.45.0.6,160,1.12,161,0
10.45.0.5,169,0.76,170,0
10.45.0.6,161,0.83,162,0
10.45.0.4,163,0.61,164,0
10.45.0.6,162,0.59,163,0
10.45.0.5,170,0.73,171,0
10.45.0.2,171,1.42,172,0
10.45.0.6,163,0.97,164,0
10.45.0.6,164,0.89,165,0
10.45.0.6,165,3.53,166,0
10.45.0.2,172,0.62,173,0
10.45.0.4,164,0.55,165,0
10.45.0.4,165,0.54,166,0
10.45.0.6,166,0.71,167,0
10.45.0.3,167,0.72,168,0
10.45.0.3,168,1.25,169,0
10.45.0.3,169,1.41,170,0
10.45.0.6,167,1.20,168,0
10.45.0.5,171,0.96,172,0
10.45.0.5,172,1.13,173,0
10.45.0.5,173,1.09,174,0
10.45.0.5,174,0.71,175,0
10.45.0.2,173,0.75,174,0
10.45.0.3,170,0.77,171,0
10.45.0.4,166,0.42,167,0
10.45.0.6,168,0.74,169,0
10.45.0.5,175,0.44,176,0
10.45.0.5,176,0.59,177,0
10.45.0.4,167,0.86,168,0
10.45.0.2,174,0.71,175,0
10.45.0.6,169,0.60,170,0
10.45.0.5,177,1.09,178,0
10.45.0.2,175,0.61,176,0
10.45.0.4,168,0.74,169,0
10.45.0.5,178,0.51,179,0
10.45.0.2,176,0.54,177,0
10.45.0.4,169,0.64,170,0
10.45.0.5,179,0.55,180,0
10.45.0.3,171,0.97,172,0
10.45.0.5,180,0.60,181,0
10.45.0.4,170,0.82,171,0
10.45.0.3,172,0.75,173,0
10.45.0.2,177,1.00,178,0
10.45.0.3,173,0.89,174,0
10.45.0.2,178,8.93,179,0
10.45.0.3,174,3.92,175,0
10.45.0.3,175,0.44,176,0
10.45.0.2,179,0.45,180,0
10.45.0.6,170,0.57,171,0
10.45.0.6,171,1.48,172,0
10.45.0.6,172,1.22,173,0
10.45.0.3,176,1.18,177,0
10.45.0.2,180,1.03,181,0
10.45.0.5,181,1.23,182,0
10.45.0.4,171,1.21,172,0
10.45.0.4,172,0.73,173,0
10.45.0.3,177,0.74,178,0
10.45.0.2,181,0.71,182,0
10.45.0.4,173,0.57,174,0
10.45.0.3,178,0.66,179,0
10.45.0.5,182,0.88,183,0
10.45.0.2,182,1.15,183,0
10.45.0.3,179,0.92,180,0
10.45.0.5,183,0.75,184,0
10.45.0.2,183,0.76,184,0
10.45.0.5,184,0.50,185,0
10.45.0.5,185,0.77,186,0
10.45.0.2,184,0.71,185,0
10.45.0.5,186,0.55,187,0
10.45.0.4,174,0.42,175,0
10.45.0.2,185,0.69,186,0
10.45.0.2,186,0.86,187,0
10.45.0.6,173,0.78,174,0
10.45.0.4,175,0.93,176,0
10.45.0.2,187,0.77,188,0
10.45.0.4,176,0.76,177,0
10.45.0.4,177,0.73,178,0
10.45.0.6,174,0.75,175,0
10.45.0.4,178,0.75,179,0
10.45.0.4,179,1.04,180,0
10.45.0.3,180,0.99,181,0
10.45.0.2,188,0.98,189,0
10.45.0.3,181,0.50,182,0
10.45.0.3,182,0.71,183,0
10.45.0.4,180,0.88,181,0
10.45.0.3,183,0.56,184,0
10.45.0.5,187,0.64,188,0
10.45.0.5,188,1.10,189,0
10.45.0.3,184,0.57,185,0
10.45.0.5,189,1.25,190,0
10.45.0.6,175,0.77,176,0
10.45.0.6,176,0.80,177,0
10.45.0.4,181,0.85,182,0
10.45.0.5,190,0.53,191,0
10.45.0.3,185,0.28,186,0
10.45.0.3,186,0.46,187,0
10.45.0.2,189,0.66,190,0
10.45.0.2,190,0.66,191,0
10.45.0.6,177,1.36,178,0
10.45.0.2,191,0.64,192,0
10.45.0.5,191,1.26,192,0
10.45.0.4,182,0.93,183,0
10.45.0.6,178,1.38,179,0
10.45.0.5,192,1.70,193,0
10.45.0.3,187,0.70,188,0
10.45.0.2,192,0.80,193,0
10.45.0.4,183,0.94,184,0
10.45.0.2,193,1.14,194,0
10.45.0.3,188,0.87,189,0
10.45.0.3,189,1.24,190,0
10.45.0.4,184,0.95,185,0
10.45.0.2,194,0.36,195,0
10.45.0.4,185,0.87,186,0
10.45.0.2,195,0.89,196,0
10.45.0.3,190,1.22,191,0
10.45.0.4,186,1.36,187,0
10.45.0.6,179,0.92,180,0
10.45.0.5,193,0.94,194,0
10.45.0.4,187,0.96,188,0
10.45.0.2,196,1.37,197,0
10.45.0.5,194,1.53,195,0
10.45.0.2,197,1.26,198,0
10.45.0.2,198,1.27,199,0
10.45.0.3,191,0.95,192,0
10.45.0.6,180,0.71,181,0
10.45.0.4,188,1.08,189,0
10.45.0.3,192,0.52,193,0
10.45.0.3,193,1.41,194,0
10.45.0.3,194,0.74,195,0
10.45.0.2,199,1.27,200,0
10.45.0.5,195,0.85,196,0
10.45.0.5,196,1.46,197,0
10.45.0.5,197,1.42,198,0
10.45.0.2,200,0.67,201,0
10.45.0.2,201,1.13,202,0
10.45.0.6,181,1.05,182,0
10.45.0.4,189,1.11,190,0
10.45.0.2,202,0.70,203,0
10.45.0.4,190,0.89,191,0
10.45.0.3,195,1.17,196,0
10.45.0.5,198,0.76,199,0
10.45.0.3,196,1.23,197,0
10.45.0.2,203,1.01,204,0
10.45.0.2,204,0.78,205,0
10.45.0.3,197,1.05,198,0
10.45.0.2,205,0.60,206,0
10.45.0.5,199,0.94,200,0
10.45.0.3,198,0.67,199,0
10.45.0.2,206,0.40,207,0
10.45.0.5,200,1.09,201,0
10.45.0.2,207,0.69,208,0
10.45.0.6,182,0.99,183,0
10.45.0.4,191,1.83,192,0
10.45.0.2,208,1.03,209,0
10.45.0.6,183,0.83,184,0
10.45.0.6,184,1.24,185,0
10.45.0.3,199,1.04,200,0
10.45.0.5,201,0.90,202,0
10.45.0.4,192,1.01,193,0
10.45.0.2,209,0.71,210,0
10.45.0.4,193,0.98,194,0
10.45.0.5,202,0.99,203,0
10.45.0.4,194,1.02,195,0
10.45.0.6,185,1.19,186,0
10.45.0.3,200,1.17,201,0
10.45.0.5,203,1.56,204,0
10.45.0.2,210,1.22,211,0
10.45.0.6,186,0.77,187,0
10.45.0.2,211,1.00,212,0
10.45.0.2,212,1.23,213,0
10.45.0.2,213,1.09,214,0
10.45.0.4,195,0.81,196,0
10.45.0.4,196,0.67,197,0
10.45.0.2,214,0.64,215,0
10.45.0.2,215,1.12,216,0
10.45.0.6,187,0.92,188,0
10.45.0.3,201,0.71,202,0
10.45.0.5,204,0.72,205,0
10.45.0.2,216,0.73,217,0
10.45.0.3,202,0.56,203,0
10.45.0.6,188,0.86,189,0
10.45.0.3,203,0.68,204,0
10.45.0.6,189,1.00,190,0
10.45.0.3,204,0.94,205,0
10.45.0.6,190,1.05,191,0
10.45.0.2,217,1.11,218,0
10.45.0.6,191,1.42,192,0
10.45.0.4,197,1.27,198,0
10.45.0.5,205,0.97,206,0
10.45.0.4,198,1.23,199,0
10.45.0.3,205,1.22,206,0
10.45.0.4,199,1.09,200,0
10.45.0.3,206,0.99,207,0
10.45.0.5,206,0.72,207,0
10.45.0.2,218,0.82,219,0
10.45.0.6,192,0.68,193,0
10.45.0.4,200,0.71,201,0
10.45.0.5,207,0.86,208,0
10.45.0.3,207,0.64,208,0
10.45.0.2,219,0.84,220,0
10.45.0.2,220,0.60,221,0
10.45.0.5,208,0.71,209,0
10.45.0.2,221,1.47,222,0
10.45.0.2,222,1.53,223,0
10.45.0.4,201,1.00,202,0
10.45.0.4,202,1.09,203,0
10.45.0.5,209,1.37,210,0
10.45.0.4,203,0.57,204,0
10.45.0.5,210,0.53,211,0
10.45.0.2,223,1.28,224,0
10.45.0.4,204,0.70,205,0
10.45.0.5,211,0.80,212,0
10.45.0.2,224,1.44,225,0
10.45.0.6,193,0.94,194,0
10.45.0.5,212,1.21,213,0
10.45.0.3,208,0.82,209,0
10.45.0.3,209,0.54,210,0
10.45.0.5,213,0.33,214,0
10.45.0.3,210,1.05,211,0
10.45.0.5,214,0.85,215,0
10.45.0.2,225,1.22,226,0
10.45.0.6,194,1.34,195,0
10.45.0.4,205,0.82,206,0
10.45.0.4,206,0.82,207,0
10.45.0.3,211,0.80,212,0
10.45.0.3,212,1.18,213,0
10.45.0.6,195,0.90,196,0
10.45.0.6,196,0.98,197,0
10.45.0.6,197,0.92,198,0
10.45.0.6,198,0.83,199,0
10.45.0.4,207,0.79,208,0
10.45.0.5,215,1.29,216,0
10.45.0.2,226,0.74,227,0
10.45.0.3,213,0.53,214,0
10.45.0.6,199,0.50,200,0
10.45.0.5,216,1.15,217,0
10.45.0.2,227,1.05,228,0
10.45.0.3,214,0.88,215,0
10.45.0.6,200,0.42,201,0
10.45.0.2,228,0.97,229,0
10.45.0.6,201,1.06,202,0
10.45.0.2,229,1.50,230,0
10.45.0.4,208,0.79,209,0
10.45.0.6,202,0.94,203,0
10.45.0.5,217,1.50,218,0
10.45.0.6,203,0.96,204,0
10.45.0.3,215,0.80,216,0
10.45.0.4,209,0.99,210,0
10.45.0.2,230,0.88,231,0
10.45.0.6,204,1.18,205,0
10.45.0.5,218,1.30,219,0
10.45.0.2,231,1.34,232,0
10.45.0.3,216,1.04,217,0
10.45.0.6,205,0.99,206,0
10.45.0.3,217,1.18,218,0
10.45.0.5,219,1.08,220,0
10.45.0.2,232,0.98,233,0
10.45.0.4,210,1.08,211,0
10.45.0.3,218,0.98,219,0
10.45.0.3,219,0.83,220,0
10.45.0.5,220,0.84,221,0
10.45.0.2,233,1.06,234,0
10.45.0.3,220,0.91,221,0
10.45.0.3,221,0.99,222,0
10.45.0.3,222,0.89,223,0
10.45.0.6,206,0.75,207,0
10.45.0.3,223,1.40,224,0
10.45.0.6,207,0.70,208,0
10.45.0.3,224,0.97,225,0
10.45.0.3,225,1.48,226,0
10.45.0.4,211,1.06,212,0
10.45.0.3,226,1.20,227,0
10.45.0.3,227,1.05,228,0
10.45.0.6,208,0.70,209,0
10.45.0.5,221,1.07,222,0
10.45.0.5,222,1.08,223,0
10.45.0.2,234,1.06,235,0
10.45.0.3,228,0.59,229,0
10.45.0.4,212,0.81,213,0
10.45.0.3,229,1.11,230,0
10.45.0.4,213,0.82,214,0
10.45.0.6,209,0.72,210,0
10.45.0.6,210,0.91,211,0
10.45.0.2,235,1.13,236,0
10.45.0.5,223,0.84,224,0
10.45.0.3,230,0.68,231,0
10.45.0.4,214,1.20,215,0
10.45.0.6,211,1.38,212,0
10.45.0.5,224,1.47,225,0
10.45.0.3,231,1.23,232,0
10.45.0.4,215,1.07,216,0
10.45.0.6,212,1.34,213,0
10.45.0.4,216,0.91,217,0
10.45.0.4,217,1.20,218,0
10.45.0.4,218,0.97,219,0
10.45.0.2,236,0.92,237,0
10.45.0.5,225,1.08,226,0
10.45.0.3,232,1.08,233,0
10.45.0.4,219,0.64,220,0
10.45.0.3,233,0.70,234,0
10.45.0.5,226,0.92,227,0
10.45.0.5,227,1.38,228,0
10.45.0.6,213,1.10,214,0
10.45.0.5,228,0.81,229,0
10.45.0.2,237,0.80,238,0
10.45.0.5,229,1.05,230,0
10.45.0.2,238,0.71,239,0
10.45.0.2,239,0.94,240,0
10.45.0.3,234,1.12,235,0
10.45.0.4,220,1.03,221,0
10.45.0.5,230,0.65,231,0
10.45.0.2,240,0.57,241,0
10.45.0.3,235,1.07,236,0
10.45.0.6,214,1.25,215,0
10.45.0.6,215,1.18,216,0
10.45.0.6,216,1.09,217,0
10.45.0.6,217,1.02,218,0
10.45.0.5,231,1.11,232,0
10.45.0.3,236,1.21,237,0
10.45.0.3,237,0.76,238,0
10.45.0.3,238,0.78,239,0
10.45.0.3,239,0.90,240,0
10.45.0.4,221,1.28,222,0
10.45.0.5,232,0.88,233,0
10.45.0.2,241,0.85,242,0
10.45.0.4,222,0.94,223,0
10.45.0.5,233,0.83,234,0
10.45.0.5,234,1.40,235,0
10.45.0.5,235,1.14,236,0
10.45.0.2,242,0.78,243,0
10.45.0.3,240,0.90,241,0
10.45.0.5,236,1.48,237,0
10.45.0.3,241,0.92,242,0
10.45.0.6,218,0.59,219,0
10.45.0.4,223,0.51,224,0
10.45.0.3,242,0.49,243,0
10.45.0.3,243,0.83,244,0
10.45.0.6,219,0.73,220,0
10.45.0.3,244,0.54,245,0
10.45.0.2,243,0.51,244,0
10.45.0.6,220,0.78,221,0
10.45.0.3,245,0.70,246,0
10.45.0.2,244,0.82,245,0
10.45.0.5,237,0.75,238,0
10.45.0.2,245,0.36,246,0
10.45.0.5,238,0.86,239,0
10.45.0.2,246,4.26,247,0
10.45.0.4,224,1.21,225,0
10.45.0.3,246,1.04,247,0
10.45.0.5,239,1.57,240,0
10.45.0.6,221,1.68,222,0
10.45.0.6,222,1.26,223,0
10.45.0.2,247,0.73,248,0
10.45.0.4,225,0.63,226,0
10.45.0.3,247,0.90,248,0
10.45.0.5,240,0.70,241,0
10.45.0.4,226,0.81,227,0
10.45.0.3,248,0.91,249,0
10.45.0.4,227,0.91,228,0
10.45.0.5,241,1.00,242,0
10.45.0.6,223,1.47,224,0
10.45.0.2,248,1.27,249,0
10.45.0.2,249,1.36,250,0
10.45.0.3,249,0.90,250,0
10.45.0.3,250,0.67,251,0
10.45.0.5,242,1.08,243,0
10.45.0.2,250,0.65,251,0
10.45.0.5,243,0.81,244,0
10.45.0.3,251,0.60,252,0
10.45.0.3,252,1.60,253,0
10.45.0.6,224,0.56,225,0
10.45.0.5,244,0.67,245,0
10.45.0.6,225,1.02,226,0
10.45.0.4,228,0.99,229,0
10.45.0.6,226,0.73,227,0
10.45.0.4,229,0.72,230,0
10.45.0.3,253,0.55,254,0
10.45.0.5,245,0.92,246,0
10.45.0.2,251,0.90,252,0
10.45.0.3,254,0.92,255,0
10.45.0.3,255,0.86,256,0
10.45.0.4,230,0.80,231,0
10.45.0.5,246,0.61,247,0
10.45.0.4,231,1.02,232,0
10.45.0.5,247,1.21,248,0
10.45.0.5,248,0.79,249,0
10.45.0.2,252,0.58,253,0
10.45.0.3,256,0.65,257,0
10.45.0.6,227,0.51,228,0
10.45.0.5,249,0.73,250,0
10.45.0.3,257,0.59,258,0
10.45.0.3,258,0.97,259,0
10.45.0.3,259,1.08,260,0
10.45.0.5,250,0.80,251,0
10.45.0.5,251,1.05,252,0
10.45.0.4,232,0.93,233,0
10.45.0.5,252,1.21,253,0
10.45.0.2,253,0.41,254,0
10.45.0.3,260,0.75,261,0
10.45.0.6,228,0.59,229,0
10.45.0.3,261,0.85,262,0
10.45.0.6,229,1.29,230,0
10.45.0.3,262,1.30,263,0
10.45.0.5,253,0.97,254,0
10.45.0.2,254,0.90,255,0
10.45.0.2,255,0.60,256,0
10.45.0.5,254,0.75,255,0
10.45.0.2,256,0.71,257,0
10.45.0.2,257,0.81,258,0
10.45.0.6,230,0.70,231,0
10.45.0.5,255,1.19,256,0
10.45.0.3,263,1.43,264,0
10.45.0.5,256,0.82,257,0
10.45.0.2,258,0.63,259,0
10.45.0.4,233,0.72,234,0
10.45.0.2,259,0.58,260,0
10.45.0.2,260,0.48,261,0
10.45.0.4,234,0.99,235,0
10.45.0.2,261,0.92,262,0
10.45.0.4,235,0.68,236,0
10.45.0.4,236,1.16,237,0
10.45.0.4,237,1.22,238,0
10.45.0.6,231,0.87,232,0
10.45.0.3,264,1.30,265,0
10.45.0.5,257,0.86,258,0
10.45.0.3,265,1.32,266,0
10.45.0.4,238,0.89,239,0
10.45.0.2,262,0.80,263,0
10.45.0.2,263,0.97,264,0
10.45.0.3,266,1.05,267,0
10.45.0.4,239,0.93,240,0
10.45.0.6,232,0.91,233,0
10.45.0.2,264,1.02,265,0
10.45.0.5,258,0.96,259,0
10.45.0.6,233,0.80,234,0
10.45.0.3,267,1.04,268,0
10.45.0.6,234,1.23,235,0
10.45.0.6,235,1.00,236,0
10.45.0.5,259,1.03,260,0
10.45.0.5,260,1.41,261,0
10.45.0.6,236,0.99,237,0
10.45.0.4,240,0.76,241,0
10.45.0.4,241,1.09,242,0
10.45.0.2,265,1.21,266,0
10.45.0.3,268,1.06,269,0
10.45.0.5,261,0.78,262,0
10.45.0.4,242,1.11,243,0
10.45.0.5,262,0.63,263,0
10.45.0.2,266,0.69,267,0
10.45.0.5,263,1.15,264,0
10.45.0.2,267,0.83,268,0
10.45.0.3,269,0.58,270,0
10.45.0.5,264,0.54,265,0
10.45.0.6,237,0.46,238,0
10.45.0.4,243,0.73,244,0
10.45.0.3,270,1.43,271,0
10.45.0.6,238,0.81,239,0
10.45.0.3,271,0.84,272,0
10.45.0.6,239,1.43,240,0
10.45.0.4,244,0.94,245,0
10.45.0.4,245,1.05,246,0
10.45.0.6,240,1.00,241,0
10.45.0.2,268,0.68,269,0
10.45.0.5,265,1.16,266,0
10.45.0.4,246,1.19,247,0
10.45.0.4,247,1.42,248,0
10.45.0.4,248,1.00,249,0
10.45.0.3,272,1.04,273,0
10.45.0.4,249,1.13,250,0
10.45.0.4,250,1.25,251,0
10.45.0.3,273,0.81,274,0
10.45.0.6,241,1.01,242,0
10.45.0.2,269,0.77,270,0
10.45.0.6,242,0.68,243,0
10.45.0.2,270,0.58,271,0
10.45.0.3,274,0.54,275,0
10.45.0.5,266,0.49,267,0
10.45.0.5,267,1.29,268,0
10.45.0.3,275,0.91,276,0
10.45.0.5,268,1.09,269,0
10.45.0.4,251,1.07,252,0
10.45.0.3,276,1.28,277,0
10.45.0.5,269,0.57,270,0
10.45.0.4,252,0.87,253,0
10.45.0.6,243,0.97,244,0
10.45.0.2,271,0.84,272,0
10.45.0.5,270,0.62,271,0
10.45.0.3,277,0.89,278,0
10.45.0.6,244,0.37,245,0
10.45.0.6,245,0.57,246,0
10.45.0.6,246,0.77,247,0
10.45.0.4,253,0.80,254,0
10.45.0.3,278,0.77,279,0
10.45.0.4,254,0.83,255,0
10.45.0.2,272,0.70,273,0
10.45.0.5,271,0.71,272,0
10.45.0.4,255,0.55,256,0
10.45.0.4,256,0.78,257,0
10.45.0.4,257,1.03,258,0
10.45.0.5,272,0.96,273,0
10.45.0.6,247,0.50,248,0
10.45.0.6,248,0.44,249,0
10.45.0.3,279,0.64,280,0
10.45.0.4,258,0.84,259,0
10.45.0.3,280,0.74,281,0
10.45.0.4,259,1.06,260,0
10.45.0.4,260,1.01,261,0
10.45.0.2,273,0.77,274,0
10.45.0.3,281,1.40,282,0
10.45.0.4,261,0.61,262,0
10.45.0.4,262,0.92,263,0
10.45.0.4,263,1.54,264,0
10.45.0.4,264,1.31,265,0
10.45.0.5,273,1.10,274,0
10.45.0.6,249,1.15,250,0
10.45.0.2,274,0.64,275,0
10.45.0.4,265,0.81,266,0
10.45.0.3,282,0.73,283,0
10.45.0.4,266,1.19,267,0
10.45.0.6,250,0.88,251,0
10.45.0.4,267,0.69,268,0
10.45.0.6,251,0.47,252,0
10.45.0.3,283,0.53,284,0
10.45.0.5,274,0.50,275,0
10.45.0.3,284,0.56,285,0
10.45.0.2,275,1.15,276,0
10.45.0.6,252,0.78,253,0
10.45.0.4,268,0.70,269,0
10.45.0.5,275,0.53,276,0
10.45.0.3,285,0.68,286,0
10.45.0.4,269,0.48,270,0
10.45.0.3,286,1.76,287,0
10.45.0.5,276,2.94,277,0
10.45.0.2,276,0.65,277,0
10.45.0.5,277,0.60,278,0
10.45.0.4,270,0.96,271,0
10.45.0.2,277,0.46,278,0
10.45.0.2,278,1.56,279,0
10.45.0.4,271,1.20,272,0
10.45.0.2,279,0.90,280,0
10.45.0.6,253,1.34,254,0
10.45.0.6,254,0.91,255,0
10.45.0.6,255,1.10,256,0
10.45.0.3,287,0.98,288,0
10.45.0.3,288,1.07,289,0
10.45.0.2,280,0.65,281,0
10.45.0.5,278,0.64,279,0
10.45.0.2,281,0.74,282,0
10.45.0.3,289,0.88,290,0
10.45.0.6,256,1.11,257,0
10.45.0.6,257,0.67,258,0
10.45.0.4,272,0.61,273,0
10.45.0.5,279,0.62,280,0
10.45.0.6,258,0.63,259,0
10.45.0.2,282,0.55,283,0
10.45.0.3,290,0.73,291,0
10.45.0.2,283,0.81,284,0
10.45.0.3,291,0.66,292,0
10.45.0.2,284,0.92,285,0
10.45.0.3,292,0.87,293,0
10.45.0.6,259,0.82,260,0
10.45.0.3,293,0.78,294,0
10.45.0.3,294,0.81,295,0
10.45.0.4,273,0.69,274,0
10.45.0.2,285,0.65,286,0
10.45.0.5,280,0.75,281,0
10.45.0.4,274,1.14,275,0
10.45.0.2,286,0.86,287,0
10.45.0.2,287,0.70,288,0
10.45.0.3,295,0.52,296,0
10.45.0.2,288,3.17,289,0
10.45.0.3,296,0.52,297,0
10.45.0.6,260,0.73,261,0
10.45.0.2,289,0.66,290,0
10.45.0.4,275,0.57,276,0
10.45.0.2,290,1.21,291,0
10.45.0.6,261,0.88,262,0
10.45.0.3,297,0.66,298,0
10.45.0.6,262,0.75,263,0
10.45.0.5,281,0.47,282,0
10.45.0.6,263,0.96,264,0
10.45.0.4,276,0.88,277,0
10.45.0.2,291,0.49,292,0
10.45.0.3,298,0.33,299,0
10.45.0.4,277,0.81,278,0
10.45.0.3,299,0.75,300,0
10.45.0.4,278,0.86,279,0
10.45.0.3,300,0.95,301,0
10.45.0.3,301,0.51,302,0
10.45.0.3,302,0.88,303,0
10.45.0.3,303,0.45,304,0
10.45.0.3,304,0.55,305,0
10.45.0.3,305,0.40,306,0
10.45.0.3,306,0.55,307,0
10.45.0.5,282,0.68,283,0
10.45.0.6,264,0.60,265,0
10.45.0.3,307,0.38,308,0
10.45.0.5,283,0.65,284,0
10.45.0.2,292,0.42,293,0
10.45.0.6,265,1.02,266,0
10.45.0.2,293,1.14,294,0
10.45.0.4,279,0.80,280,0
10.45.0.2,294,0.71,295,0
10.45.0.2,295,0.77,296,0
10.45.0.6,266,0.91,267,0
10.45.0.6,267,0.75,268,0
10.45.0.2,296,0.49,297,0
10.45.0.6,268,0.73,269,0
10.45.0.5,284,0.55,285,0
10.45.0.3,308,0.43,309,0
10.45.0.5,285,0.57,286,0
10.45.0.6,269,0.72,270,0
10.45.0.5,286,0.91,287,0
10.45.0.5,287,0.67,288,0
10.45.0.4,280,0.49,281,0
10.45.0.4,281,0.48,282,0
10.45.0.6,270,0.42,271,0
10.45.0.5,288,0.55,289,0
10.45.0.4,282,0.41,283,0
10.45.0.6,271,0.60,272,0
10.45.0.5,289,0.55,290,0
10.45.0.4,283,0.46,284,0
10.45.0.6,272,0.62,273,0
10.45.0.2,297,0.50,298,0
10.45.0.3,309,0.70,310,0
10.45.0.3,310,0.63,311,0
10.45.0.3,311,0.65,312,0
10.45.0.5,290,0.75,291,0
10.45.0.6,273,0.77,274,0
10.45.0.5,291,0.67,292,0
10.45.0.3,312,0.91,313,0
10.45.0.3,313,1.23,314,0
10.45.0.3,314,0.99,315,0
10.45.0.4,284,0.34,285,0
10.45.0.6,274,0.69,275,0
10.45.0.2,298,0.38,299,0
10.45.0.4,285,0.79,286,0
10.45.0.3,315,0.77,316,0
10.45.0.2,299,1.18,300,0
10.45.0.6,275,1.15,276,0
10.45.0.4,286,1.24,287,0
10.45.0.3,316,1.02,317,0
10.45.0.2,300,0.92,301,0
10.45.0.6,276,0.74,277,0
10.45.0.5,292,0.83,293,0
10.45.0.2,301,0.43,302,0
10.45.0.2,302,1.06,303,0
10.45.0.5,293,1.06,294,0
10.45.0.5,294,0.60,295,0
10.45.0.5,295,1.47,296,0
10.45.0.4,287,0.93,288,0
10.45.0.3,317,0.68,318,0
10.45.0.6,277,0.76,278,0
10.45.0.6,278,1.46,279,0
10.45.0.2,303,1.08,304,0
10.45.0.3,318,0.98,319,0
10.45.0.5,296,1.04,297,0
10.45.0.4,288,0.71,289,0
10.45.0.6,279,0.95,280,0
10.45.0.6,280,1.61,281,0
10.45.0.4,289,0.83,290,0
10.45.0.6,281,1.18,282,0
10.45.0.4,290,1.82,291,0
10.45.0.6,282,0.64,283,0
10.45.0.4,291,1.10,292,0
10.45.0.3,319,0.81,320,0
10.45.0.4,292,0.78,293,0
10.45.0.3,320,0.75,321,0
10.45.0.2,304,0.73,305,0
10.45.0.3,321,0.51,322,0
10.45.0.2,305,0.63,306,0
10.45.0.4,293,0.57,294,0
10.45.0.6,283,0.61,284,0
10.45.0.4,294,0.54,295,0
10.45.0.2,306,0.47,307,0
10.45.0.5,297,0.78,298,0
10.45.0.2,307,0.59,308,0
10.45.0.5,298,0.61,299,0
10.45.0.2,308,0.94,309,0
10.45.0.5,299,0.55,300,0
10.45.0.6,284,1.02,285,0
10.45.0.4,295,0.99,296,0
10.45.0.6,285,0.87,286,0
10.45.0.4,296,0.65,297,0
10.45.0.2,309,1.00,310,0
10.45.0.3,322,1.14,323,0
10.45.0.5,300,0.62,301,0
10.45.0.5,301,0.74,302,0
10.45.0.4,297,0.48,298,0
10.45.0.2,310,0.51,311,0
10.45.0.4,298,0.81,299,0
10.45.0.6,286,0.61,287,0
10.45.0.6,287,0.42,288,0
10.45.0.4,299,0.74,300,0
10.45.0.3,323,0.58,324,0
10.45.0.6,288,0.81,289,0
10.45.0.3,324,0.72,325,0
10.45.0.4,300,0.83,301,0
10.45.0.3,325,0.65,326,0
10.45.0.6,289,0.76,290,0
10.45.0.3,326,0.98,327,0
10.45.0.3,327,1.16,328,0
10.45.0.5,302,0.85,303,0
10.45.0.4,301,0.90,302,0
10.45.0.2,311,0.85,312,0
10.45.0.5,303,1.15,304,0
10.45.0.6,290,1.31,291,0
10.45.0.5,304,0.47,305,0
10.45.0.4,302,0.64,303,0
10.45.0.2,312,0.60,313,0
10.45.0.4,303,0.94,304,0
10.45.0.3,328,0.85,329,0
10.45.0.4,304,1.71,305,0
10.45.0.4,305,1.06,306,0
10.45.0.6,291,1.23,292,0
10.45.0.6,292,4.63,293,0
10.45.0.2,313,0.47,314,0
10.45.0.6,293,0.81,294,0
